trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,confidence,strategy,exit_time,exit_price,exit_reason,pnl_pips,pnl_usd,commission_usd,slippage_pips,hold_bars
6,USDCHF,SELL,2025-02-21 15:00:00+00:00,0.89932,0.9001221428571429,0.8977985714285714,1.0,100,v8_final,2025-02-21 17:00:00+00:00,0.9001221428571429,SL,-11.521428571428624,-122.21428571428623,7.0,2.0,1
7,USDCHF,BUY,2025-03-24 17:00:00+00:00,0.88429,0.8832242857142858,0.8858885714285715,1.0,100,v8_final,2025-03-24 18:00:00+00:00,0.8832242857142858,SL,-14.157142857142254,-148.57142857142253,7.0,2.0,0
8,USDCHF,SELL,2025-10-16 15:00:00+00:00,0.79665,0.7977535714285714,0.7949946428571428,1.0,100,v8_final,2025-10-16 16:00:00+00:00,0.7977535714285714,SL,-14.53571428571426,-152.3571428571426,7.0,2.0,0
9,USDCHF,SELL,2025-12-15 11:00:00+00:00,0.79586,0.7967764285714286,0.7944853571428572,1.0,100,v8_final,2025-12-15 16:00:00+00:00,0.7944853571428572,TP,10.246428571428382,95.46428571428382,7.0,2.0,4
10,USDCHF,BUY,2026-07-29 12:00:00+00:00,0.82004,0.8192178571428571,0.8212732142857143,1.0,100,v8_final,2026-07-29 16:00:00+00:00,0.8192178571428571,SL,-11.721428571428824,-124.21428571428824,7.0,2.0,3
1,USDCAD,BUY,2022-04-13 12:00:00+00:00,1.26509,1.2638164285714286,1.2670003571428572,0.94,100,v8_final,2022-04-13 16:00:00+00:00,1.2670003571428572,TP,15.603571428571442,140.09357142857152,6.58,2.0,3
2,USDCAD,SELL,2022-04-21 17:00:00+00:00,1.25018,1.25186,1.2476600000000002,0.72,100,v8_final,2022-04-21 18:00:00+00:00,1.25186,SL,-20.299999999999038,-151.19999999999305,5.04,2.0,0
3,USDCAD,SELL,2022-06-01 19:00:00+00:00,1.26506,1.26777125,1.2622475,0.44,100,v8_final,2022-06-02 08:00:00+00:00,1.26777125,SL,-30.61249999999943,-137.7749999999975,3.08,2.0,12
4,USDCAD,SELL,2022-06-03 18:00:00+00:00,1.25819,1.258947857142857,1.2559164285714286,1.0,100,v8_final,2022-06-03 19:00:00+00:00,1.258947857142857,SL,-11.078571428570324,-117.78571428570325,7.0,2.0,0
5,USDCAD,BUY,2022-08-19 09:00:00+00:00,1.29719,1.2959578571428572,1.2990382142857144,0.95,100,v8_final,2022-08-19 13:00:00+00:00,1.2990382142857144,TP,14.982142857143558,135.68035714286378,6.6499999999999995,2.0,3
6,USDCAD,BUY,2022-09-14 18:00:00+00:00,1.3156999999999999,1.3136882142857143,1.319117857142857,0.59,100,v8_final,2022-09-15 15:00:00+00:00,1.319117857142857,TP,30.678571428571388,176.87357142857118,4.13,2.0,20
7,USDCAD,BUY,2023-01-19 16:00:00+00:00,1.34778,1.3468857142857142,1.3504628571428572,1.0,100,v8_final,2023-01-19 17:00:00+00:00,1.3468857142857142,SL,-12.442857142857363,-131.42857142857363,7.0,2.0,0
8,USDCAD,BUY,2023-04-26 19:00:00+00:00,1.3615599999999999,1.3596646428571428,1.3643135714285715,0.63,100,v8_final,2023-04-26 21:00:00+00:00,1.3643135714285715,TP,24.035714285715773,147.0150000000094,4.41,2.0,1
9,USDCAD,BUY,2023-05-03 20:00:00+00:00,1.36068,1.3595216071428573,1.3627639285714284,1.0,100,v8_final,2023-05-03 21:00:00+00:00,1.3595216071428573,SL,-15.083928571425872,-157.83928571425872,7.0,2.0,0
10,USDCAD,SELL,2023-06-22 16:00:00+00:00,1.31646,1.3172081785714285,1.3146782142857143,1.0,100,v8_final,2023-06-22 17:00:00+00:00,1.3172081785714285,SL,-10.981785714285039,-116.81785714285039,7.0,2.0,0
11,USDCAD,SELL,2023-07-25 14:00:00+00:00,1.31742,1.3181033214285713,1.3158867857142857,1.0,100,v8_final,2023-07-25 15:00:00+00:00,1.3181033214285713,SL,-10.33321428571304,-110.3321428571304,7.0,2.0,0
12,USDCAD,BUY,2023-10-17 19:00:00+00:00,1.36421,1.3617768571428572,1.3674414285714285,0.48,100,v8_final,2023-10-18 12:00:00+00:00,1.3617768571428572,SL,-27.831428571426894,-136.9508571428491,3.36,2.0,16
13,USDCAD,SELL,2023-11-06 17:00:00+00:00,1.3673,1.3680806071428573,1.3653939285714285,1.0,100,v8_final,2023-11-06 20:00:00+00:00,1.3680806071428573,SL,-11.306071428573258,-120.06071428573259,7.0,2.0,2
14,USDCAD,SELL,2023-12-28 17:00:00+00:00,1.31842,1.319775,1.3163874999999998,0.83,100,v8_final,2023-12-28 18:00:00+00:00,1.319775,SL,-17.04999999999995,-147.3249999999996,5.81,2.0,0
15,USDCAD,SELL,2024-01-02 12:00:00+00:00,1.32476,1.32595675,1.3225924999999998,0.93,100,v8_final,2024-01-02 13:00:00+00:00,1.32595675,SL,-15.467500000000797,-150.3577500000074,6.510000000000001,2.0,0
16,USDCAD,BUY,2024-02-14 13:00:00+00:00,1.35365,1.3531746785714285,1.3550032142857142,1.0,100,v8_final,2024-02-14 14:00:00+00:00,1.3531746785714285,SL,-8.253214285715401,-89.53214285715401,7.0,2.0,0
17,USDCAD,BUY,2024-03-15 15:00:00+00:00,1.3528,1.3523454285714285,1.3541457142857143,1.0,100,v8_final,2024-03-15 16:00:00+00:00,1.3523454285714285,SL,-8.045714285715263,-87.45714285715263,7.0,2.0,0
18,USDCAD,BUY,2024-07-25 20:00:00+00:00,1.38108,1.3798679285714286,1.3831007142857143,0.89,100,v8_final,2024-07-26 15:00:00+00:00,1.3831007142857143,TP,16.707142857142646,142.46357142856957,6.23,2.0,18
